Category,Language,Aspect,Count,Negative,Neutral,Positive
Others,German,vom,2,1,0,1
Others,German,anyone,2,1,1,0
Others,German,befristet,2,2,0,0
Others,German,beamten,2,2,0,0
Others,German,verwaltungen,2,2,0,0
Others,German,wirkung,2,2,0,0
Others,German,wir,2,0,2,0
Others,German,lösung,2,0,1,1
Others,German,passage,2,1,0,1
Others,German,autor,2,2,0,0
Others,German,machtmissbrauch,2,1,1,0
Others,German,ball,2,2,0,0
Others,German,systeme,2,1,0,1
Others,German,aussichten,2,2,0,0
Others,German,behauptung,2,2,0,0
Others,German,liebe,2,0,2,0
Others,German,arbeits und beschäftigungsbedingungen,2,0,0,2
Others,German,vergütung,2,1,0,1
Others,German,verhalten,2,1,1,0
Others,German,verhandlungen,2,2,0,0
Others,German,beschäftigungen,2,1,0,1
Others,German,life,2,0,2,0
Others,German,verhältnis,2,2,0,0
Others,German,ansatz,2,0,0,2
Others,German,liste,2,0,1,1
Others,German,literatur,2,1,0,1
Others,German,wettbewerbe,2,2,0,0
Others,German,anschlussverwendung,2,1,0,1
Others,German,personalabteilungen,2,2,0,0
Others,German,personalabteilung,2,1,1,0
Others,German,verständnis,2,2,0,0
Others,German,ausschreibungen,2,2,0,0
Others,German,belastung,2,2,0,0
Others,German,anspruch,2,2,0,0
Others,German,lohnuntergrenzen,2,2,0,0
Others,German,lebensplanung,2,2,0,0
Others,German,bag,2,2,0,0
Others,German,code of conduct,2,1,0,1
Others,German,doktor,2,1,1,0
Others,German,download,2,0,1,1
Others,German,arbeitsplätzen,2,0,0,2
Others,German,afd,2,2,0,0
Others,German,dokument,2,2,0,0
Others,German,zur,2,0,1,1
Others,German,tempo,2,1,1,0
Others,German,doktoranden,2,1,1,0
Others,German,wahl,2,1,0,1
Others,German,post,2,0,1,1
Others,German,meeting,2,0,2,0
Others,German,diss kapitels,2,2,0,0
Others,German,mit andreas keller,2,0,2,0
Others,German,aspekte,2,1,0,1
Others,German,diss,2,1,1,0
Others,German,kultur,2,2,0,0
Others,German,direktorin,2,1,1,0
Others,German,politiker,2,2,0,0
Others,German,online,2,1,1,0
Others,German,administration,2,2,0,0
Others,German,teams,2,1,0,1
Others,German,tarif,2,2,0,0
Others,German,positionspapier,2,1,0,1
Others,German,abschluss,2,1,0,1
Others,German,postdoc,2,1,0,1
Others,German,arbeitszeit,2,0,1,1
Others,German,tastatur,2,2,0,0
Others,German,taste,2,1,0,1
Others,German,pony,2,0,2,0
Others,German,arbeitspensum,2,2,0,0
Others,German,kostet,2,2,0,0
Others,German,warten,2,2,0,0
Others,German,möglichkeiten,2,1,0,1
Others,German,drittmittelvergabe,2,1,0,1
Others,German,zusammenhang,2,0,1,1
Others,German,welt,2,1,1,0
Others,German,zugang,2,2,0,0
Others,German,theater,2,1,1,0
Others,German,plätze,2,1,0,1
Others,German,zonen,2,2,0,0
Others,German,dauerstelle,2,1,0,1
Others,German,trainer,2,2,0,0
Others,German,training,2,1,0,1
Others,German,master,2,0,2,0
Others,German,traum,2,0,1,1
Others,German,dank,2,0,1,1
Others,German,zahlen,2,2,0,0
Others,German,trendet,2,0,1,1
Others,German,cover,2,1,1,0
Others,German,maske,2,1,1,0
Others,German,namen,2,0,2,0
Others,German,alltag,2,1,1,0
Others,German,lebenslauf,2,2,0,0
Others,German,trolle,2,2,0,0
Others,German,einsatz,2,0,0,2
Others,German,laufzeit,2,0,1,1
Others,German,mitarbeitern,2,1,0,1
Others,German,weggang,2,2,0,0
Others,German,akteure,2,1,0,1
Others,German,details,2,1,1,0
Others,German,abi,2,2,0,0
Others,German,des arbeitsplatzes,2,0,0,2
Others,German,akademie,2,1,1,0
Others,German,tilman,2,0,2,0
Others,German,assistent,2,0,2,0
Others,German,planung,2,1,0,1
Others,German,astrid mannes,2,1,0,1
Others,German,tisch,2,0,2,0
Others,German,aktionen,2,0,0,2
Others,German,tage,2,1,1,0
Others,German,dem,2,1,1,0
Others,German,systemwechsel,2,1,1,0
Others,German,talk,2,0,1,1
Others,German,nutzlosen,1,1,0,0
Others,German,onlineportal,1,0,1,0
Others,German,onlinelehre,1,1,0,0
Others,German,punkt klassismus,1,0,0,1
Others,German,pult,1,1,0,0
Others,German,präsidium,1,1,0,0
Others,German,nutzt,1,0,1,0
Others,German,omen,1,0,0,1
Others,German,oma,1,0,1,0
Others,German,ohr,1,0,0,1
Others,German,pudding,1,0,0,1
Others,German,puck,1,0,1,0
Others,German,prüfungsleistungen,1,0,0,1
Others,German,psychologe,1,1,0,0
Others,German,publikation,1,1,0,0
Others,German,publikationen,1,1,0,0
Others,German,o ton professorin,1,1,0,0
Others,German,nr,1,0,1,0
Others,German,nützlich sein,1,1,0,0
Others,German,potential,1,1,0,0
Others,German,november,1,0,1,0
Others,German,nachdurst,1,0,1,0
Others,German,nahrungsergänzungsmittel,1,0,0,1
Others,German,quantität,1,1,0,0
Others,German,quelle,1,0,1,0
Others,German,nagel,1,1,0,0
Others,German,nacken,1,0,1,0
Others,German,nachwuchswissenschaftlerinnen,1,1,0,0
Others,German,quittung,1,1,0,0
Others,German,nachtschicht,1,1,0,0
Others,German,nachhaltigkeit,1,0,0,1
Others,German,nachfragen,1,0,1,0
Others,German,quizfrage,1,1,0,0
Others,German,quoten,1,0,0,1
Others,German,qualität,1,0,0,1
Others,German,nachahmen,1,1,0,0
Others,German,müllers,1,1,0,0
Others,German,möglichkeit,1,0,0,1
Others,German,märkte,1,1,0,0
Others,German,mute button,1,0,1,0
Others,German,murmeltier,1,0,0,1
Others,German,mund,1,0,1,0
Others,German,mumm,1,1,0,0
Others,German,randzeiten,1,1,0,0
Others,German,rassismus,1,1,0,0
Others,German,mule,1,0,1,0
Others,German,nahrungsmittel,1,0,1,0
Others,German,narendra modi,1,0,1,0
Others,German,novelle,1,0,0,1
Others,German,nicole gohlke,1,1,0,0
Others,German,notfallmedizin,1,1,0,0
Others,German,putintreue,1,1,0,0
Others,German,not,1,1,0,0
Others,German,qbewerber,1,1,0,0
Others,German,qualifikand,1,1,0,0
Others,German,nora,1,0,1,0
Others,German,niveau,1,1,0,0
Others,German,nietzsche,1,0,1,0
Others,German,niemandsverantwortung,1,1,0,0
Others,German,qualifikation,1,1,0,0
Others,German,niemand,1,1,0,0
Others,German,nicole,1,0,1,0
Others,German,narrativ,1,1,0,0
Others,German,newsletter,1,0,1,0
Others,German,neuigkeitswert,1,0,1,0
Others,German,neue ratgeber,1,0,0,1
Others,German,qualifikationsprogramme,1,1,0,0
Others,German,qualifikationsstellen,1,1,0,0
Others,German,netzwerke,1,1,0,0
Others,German,nervenklinik,1,1,0,0
Others,German,prämie,1,1,0,0
Others,German,naturepublikation,1,0,0,1
Others,German,qualifizierungsstelle,1,1,0,0
Others,German,natur,1,0,1,0
Others,German,präsentation,1,1,0,0
Others,German,projektmittelkürzungen,1,1,0,0
Others,German,protokoll,1,1,0,0
Others,German,personalmangel,1,1,0,0
Others,German,plan f,1,0,1,0
Others,German,plan b,1,0,1,0
Others,German,prince charles,1,0,1,0
Others,German,prinz charles,1,0,1,0
Others,German,plan,1,0,1,0
Others,German,plakate,1,1,0,0
Others,German,photo,1,0,1,0
Others,German,prioritaeten,1,1,0,0
Others,German,philosophie,1,1,0,0
Others,German,probezeit,1,0,1,0
Others,German,phase,1,1,0,0
Others,German,pflegekräfte,1,1,0,0
Others,German,problematik,1,1,0,0
Others,German,pflege infrastruktur schienennetz,1,0,0,1
Others,German,pflege,1,1,0,0
Others,German,peter henry,1,1,0,0
Others,German,problemlösung,1,1,0,0
Others,German,persrat,1,0,1,0
Others,German,personalverwaltungssysteme,1,0,1,0
Others,German,personalverschleiß,1,1,0,0
Others,German,personalreserve,1,1,0,0
Others,German,personalreformvorschläge,1,1,0,0
Others,German,personalrates,1,0,1,0
Others,German,professoralem personal,1,1,0,0
Others,German,personalplanung,1,1,0,0
Others,German,personalmodellen,1,1,0,0
Others,German,professorenschaft,1,1,0,0
Others,German,presslufthammer,1,1,0,0
Others,German,planbarkeit,1,1,0,0
Others,German,pressesammlung,1,0,0,1
Others,German,politikwechsel,1,0,0,1
Others,German,poster,1,1,0,0
Others,German,posten,1,1,0,0
Others,German,power,1,0,0,1
Others,German,powerpoint präsentation,1,0,1,0
Others,German,praktika,1,1,0,0
Others,German,postdocbereich,1,0,0,1
Others,German,pralinen,1,0,0,1
Others,German,positionen,1,0,0,1
Others,German,pool,1,1,0,0
Others,German,polizei justiz behörden,1,1,0,0
Others,German,politische wille,1,1,0,0
Others,German,prekariat,1,1,0,0
Others,German,prekarisierung,1,1,0,0
Others,German,planungsbüro,1,0,1,0
Others,German,politikmanagement,1,0,0,1
Others,German,politikerinnen,1,1,0,0
Others,German,politikbereich,1,1,0,0
Others,German,politikberatung,1,0,0,1
Others,German,polaschek,1,0,1,0
Others,German,pointe,1,1,0,0
Others,German,podiumsdiskussion,1,1,0,0
Others,German,prekäre,1,1,0,0
Others,German,podcasts,1,0,1,0
Others,German,pm,1,0,1,0
Others,German,plenarsaals,1,1,0,0
Others,German,pressekonferenz,1,0,1,0
Others,German,personalmodelle papier,1,0,1,0
Others,German,personalmanagement,1,0,0,1
Others,German,onlinetool,1,0,1,0
Others,German,personalkategorie,1,0,1,0
Others,German,projektzeiträume,1,0,0,1
Others,German,parkplatz,1,1,0,0
Others,German,parallelen,1,1,0,0
Others,German,paragrafen,1,1,0,0
Others,German,papstwahl,1,0,1,0
Others,German,papierkram,1,1,0,0
Others,German,projektzusagen,1,1,0,0
Others,German,papers,1,1,0,0
Others,German,promi,1,1,0,0
Others,German,promo,1,1,0,0
Others,German,panik,1,1,0,0
Others,German,pakt organisationen,1,0,1,0
Others,German,promotion unterrichten,1,1,0,0
Others,German,p,1,0,1,0
Others,German,promotionsordnungen stipendienbewerbungsabläufe,1,0,1,0
Others,German,outfit,1,0,1,0
Others,German,promotionsrecht,1,0,0,1
Others,German,promotionsstellen,1,0,1,0
Others,German,organizing scheme für,1,0,0,1
Others,German,promovierende proovierte,1,0,1,0
Others,German,organizer,1,0,1,0
Others,German,organisieren,1,1,0,0
Others,German,promovierten,1,0,1,0
Others,German,oppositionsbank,1,1,0,0
Others,German,prosecco,1,1,0,0
Others,German,opposition,1,0,1,0
Others,German,open access,1,1,0,0
Others,German,parlamente,1,1,0,0
Others,German,projektstrukturen,1,1,0,0
Others,German,projektmitarbeitenden,1,0,1,0
Others,German,programmpunkte,1,0,0,1
Others,German,personalie,1,1,0,0
Others,German,professorinnen,1,1,0,0
Others,German,professorinnenprogramms,1,0,0,1
Others,German,professorinnenstelle,1,0,1,0
Others,German,professors,1,1,0,0
Others,German,personalentwicklungsplanung,1,0,0,1
Others,German,personalentscheidung,1,1,0,0
Others,German,profile,1,1,0,0
Others,German,personalakte,1,0,1,0
Others,German,person weil,1,1,0,0
Others,German,performance,1,1,0,0
Others,German,programmieren,1,0,0,1
Others,German,pendelwohnung,1,1,0,0
Others,German,party,1,0,1,0
Others,German,pendant,1,0,1,0
Others,German,projekt und,1,0,0,1
Others,German,projektbetrieb,1,1,0,0
Others,German,pds,1,1,0,0
Others,German,pcr test,1,1,0,0
Others,German,pause,1,1,0,0
Others,German,paula,1,0,1,0
Others,German,paul k,1,0,1,0
Others,German,paul heyse,1,0,0,1
Others,German,pastor,1,0,0,1
Others,German,passus,1,1,0,0
Others,German,projektes,1,1,0,0
Others,German,ratschlag,1,1,0,0
Others,German,später,1,0,1,0
Others,German,reagiert,1,0,1,0
Others,German,verantwortungs,1,1,0,0
Others,German,vertrauen,1,0,0,1
Others,German,vertragssituationen,1,1,0,0
Others,German,vertrags,1,0,1,0
Others,German,versuchszwecke,1,1,0,0
Others,German,versprechen,1,1,0,0
Others,German,version jobs,1,1,0,0
Others,German,version,1,1,0,0
Others,German,versetzung,1,1,0,0
Others,German,verschwendung,1,1,0,0
Others,German,versammlungen,1,1,0,0
Others,German,verlässlichkeit,1,1,0,0
Others,German,verlangt,1,1,0,0
Others,German,verlag,1,1,0,0
Others,German,verhinderer,1,1,0,0
Others,German,verheizen,1,1,0,0
Others,German,verfahren,1,0,0,1
Others,German,verein,1,0,1,0
Others,German,verdient,1,1,0,0
Others,German,verdienstunterschied,1,1,0,0
Others,German,verbrauchsmaterial,1,0,0,1
Others,German,verbindlichen,1,1,0,0
Others,German,verbeamtung,1,1,0,0
Others,German,verbandsklage,1,1,0,0
Others,German,vertreter,1,0,1,0
Others,German,vertretung,1,1,0,0
Others,German,verwaltungsablauf,1,1,0,0
Others,German,vizerektor,1,1,0,0
Others,German,vorgesetzte,1,1,0,0
Others,German,vorbilder,1,1,0,0
Others,German,vorbereitungen,1,0,1,0
Others,German,vorbereitung,1,1,0,0
Others,German,volontär,1,0,0,1
Others,German,volontariat,1,1,0,0
Others,German,vollzeitstellen,1,0,1,0
Others,German,vollversammlung,1,0,0,1
Others,German,vollste,1,0,0,1
Others,German,vollkoffer,1,1,0,0
Others,German,vizepräsidenten,1,1,0,0
Others,German,verwaltungsaufgaben,1,1,0,0
Others,German,vincent,1,0,0,1
Others,German,viktorija ratkovic,1,0,1,0
Others,German,videobotschaft,1,0,1,0
Others,German,video von,1,0,0,1
Others,German,veto,1,1,0,0
Others,German,veröffentlichungen,1,1,0,0
Others,German,veränderungsdruck,1,1,0,0
Others,German,verwendung,1,1,0,0
Others,German,verwaltungsstellen,1,1,0,0
Others,German,verwaltungskram,1,1,0,0
Others,German,verband,1,1,0,0
Others,German,veranstalter,1,1,0,0
Others,German,rechnung,1,1,0,0
Others,German,venlo,1,1,0,0
Others,German,uhr heinrich,1,0,1,0
Others,German,typ,1,1,0,0
Others,German,twitterkampagne,1,0,1,0
Others,German,twittergemeinde,1,0,0,1
Others,German,twitteranalyseinstrumente,1,0,1,0
Others,German,twitter alternative,1,0,1,0
Others,German,tweets,1,0,1,0
Others,German,tvstud,1,0,0,1
Others,German,tutorin,1,0,1,0
Others,German,tutorien,1,1,0,0
Others,German,tu,1,1,0,0
Others,German,trump,1,0,1,0
Others,German,trick,1,0,1,0
Others,German,trendwende,1,1,0,0
Others,German,trends,1,0,1,0
Others,German,trauerspiel,1,1,0,0
Others,German,transfer,1,0,0,1
Others,German,tram,1,0,0,1
Others,German,tradition,1,0,1,0
Others,German,tools,1,0,0,1
Others,German,tool,1,0,1,0
Others,German,toller auftritt,1,0,0,1
Others,German,tolle kolleg,1,0,0,1
Others,German,uhr job,1,0,0,1
Others,German,ulrich rüdiger,1,0,1,0
Others,German,um,1,0,1,0
Others,German,unterschied,1,1,0,0
Others,German,valeska becker,1,0,1,0
Others,German,valero sanchez,1,0,1,0
Others,German,usb kabel,1,1,0,0
Others,German,urteil,1,1,0,0
Others,German,urs,1,0,1,0
Others,German,urlaubstage,1,1,0,0
Others,German,urlaubsanspruch,1,0,1,0
Others,German,unwort,1,1,0,0
Others,German,unterstützungs,1,1,0,0
Others,German,unterschrieben,1,0,1,0
Others,German,unterrichten,1,0,0,1
Others,German,umgangs,1,1,0,0
Others,German,unterricht,1,0,1,0
Others,German,unterkomplex,1,1,0,0
Others,German,universitätssystem,1,1,0,0
Others,German,universitätsbetrieb,1,1,0,0
Others,German,und forschungsbedingungen,1,1,0,0
Others,German,und,1,1,0,0
Others,German,unbefristete,1,0,0,1
Others,German,unbefristen,1,1,0,0
Others,German,umzüge,1,1,0,0
Others,German,umzugskartons,1,1,0,0
Others,German,vorhersagen,1,1,0,0
Others,German,vorlagen,1,0,0,1
Others,German,vorlesungen,1,1,0,0
Others,German,vorschlag,1,0,0,1
Others,German,zeiterfassung,1,1,0,0
Others,German,zeil,1,1,0,0
Others,German,zb professuren,1,1,0,0
Others,German,yoga tee,1,1,0,0
Others,German,yoga,1,1,0,0
Others,German,wurde,1,0,0,1
Others,German,wortwahl,1,1,0,0
Others,German,work life balance,1,0,0,1
Others,German,work,1,1,0,0
Others,German,women,1,0,1,0
Others,German,wolfgang,1,0,0,1
Others,German,wohnen,1,0,0,1
Others,German,wochenenden,1,1,0,0
Others,German,wochenende,1,0,1,0
Others,German,wochen,1,1,0,0
Others,German,wlan,1,1,0,0
Others,German,witz,1,1,0,0
Others,German,wisszeitvgs,1,1,0,0
Others,German,wissenskommunikatoren,1,0,0,1
Others,German,wissenschaftsteam,1,0,0,1
Others,German,wissenschaftsstandort,1,0,0,1
Others,German,wissenschaftsrates,1,0,1,0
Others,German,wissenschaftsministerium,1,1,0,0
Others,German,zeitpunkt,1,1,0,0
Others,German,zeiträume,1,1,0,0
Others,German,zeitschrift,1,0,1,0
Others,German,zweck,1,1,0,0
Others,German,überstundenanordnung,1,1,0,0
Others,German,übersetzung,1,1,0,0
Others,German,überangebot,1,1,0,0
Others,German,örr,1,1,0,0
Others,German,öffentlicher sektor,1,1,0,0
Others,German,öffentlichen dienst,1,1,0,0
Others,German,öffentliche dienst,1,0,0,1
Others,German,äußerung,1,1,0,0
Others,German,ärzte,1,1,0,0
Others,German,zählung,1,0,1,0
Others,German,zusammengang,1,0,1,0
Others,German,zemki,1,0,1,0
Others,German,zurückgetretene,1,1,0,0
Others,German,zukunftsvertrags,1,0,0,1
Others,German,zukunftsperspektiven,1,1,0,0
Others,German,zukunftsangst,1,1,0,0
Others,German,zugang zu,1,0,0,1
Others,German,zitronen rosmarin,1,0,0,1
Others,German,zimmer,1,1,0,0
Others,German,zigarren,1,0,1,0
Others,German,zentrum,1,0,1,0
Others,German,zentrale anlaufstelle,1,1,0,0
Others,German,wissenschaftsministerin,1,1,0,0
Others,German,wissenschaftslandschaft,1,0,0,1
Others,German,wissenschaftsfeld,1,0,0,1
Others,German,w landschaft,1,1,0,0
Others,German,wege,1,1,0,0
Others,German,wechsel,1,0,0,1
Others,German,webfehler,1,1,0,0
Others,German,wasser,1,0,1,0
Others,German,was,1,0,1,0
Others,German,warnstreik,1,0,0,1
Others,German,wahnsinn,1,1,0,0
Others,German,wahlprogramm,1,1,0,0
Others,German,wagner,1,0,1,0
Others,German,wachdienstes,1,1,0,0
Others,German,vwler,1,1,0,0
Others,German,wegzug,1,1,0,0
Others,German,vw,1,0,1,0
Others,German,vorwurf,1,1,0,0
Others,German,vortrags,1,1,0,0
Others,German,vortrag an,1,0,0,1
Others,German,vorstellungen,1,0,0,1
Others,German,vorstands,1,0,1,0
Others,German,vorstand der,1,1,0,0
Others,German,vorstand andreas keller,1,0,1,0
Others,German,vorsitzender der,1,0,1,0
Others,German,vorschriften,1,1,0,0
Others,German,wegen,1,1,0,0
Others,German,weidenfeld,1,1,0,0
Others,German,wissenschaftlichen bereich,1,1,0,0
Others,German,willens,1,1,0,0
Others,German,wissenschaftliche personal,1,1,0,0
Others,German,wissenschaftlerinnen und wissenschaftlern,1,1,0,0
Others,German,wissenschaftlerin,1,0,0,1
Others,German,wissenschaften,1,1,0,0
Others,German,wissenschaft die,1,1,0,0
Others,German,wissenschaft dauerstellen,1,1,0,0
Others,German,wiss personal,1,1,0,0
Others,German,wintersemester,1,0,0,1
Others,German,wind,1,0,1,0
Others,German,wimi,1,1,0,0
Others,German,wien,1,0,0,1
Others,German,weihnachtsfeiern,1,0,0,1
Others,German,widerspruch,1,1,0,0
Others,German,wetter,1,1,0,0
Others,German,werk,1,0,1,0
Others,German,werden,1,0,1,0
Others,German,werbung,1,0,1,0
Others,German,wenn dienstleister,1,1,0,0
Others,German,wendy shaw,1,0,1,0
Others,German,weltraum,1,0,0,1
Others,German,weil,1,1,0,0
Others,German,weihnachtspost,1,0,1,0
Others,German,todo liste,1,1,0,0
Others,German,titellehre,1,0,1,0
Others,German,tipps,1,0,0,1
Others,German,song,1,1,0,0
Others,German,screen,1,0,0,1
Others,German,schwester,1,0,1,0
Others,German,schweizer käse,1,1,0,0
Others,German,schwachsinn,1,1,0,0
Others,German,schulsytems machen,1,1,0,0
Others,German,schulleiter,1,0,0,1
Others,German,schulen hochschulen,1,1,0,0
Others,German,schule machen,1,0,1,0
Others,German,schuhe,1,1,0,0
Others,German,schublade,1,1,0,0
Others,German,schreibwochenende,1,0,1,0
Others,German,schreibgruppen,1,0,0,1
Others,German,schnipsel,1,1,0,0
Others,German,schlüsselwörter,1,1,0,0
Others,German,schließtage,1,1,0,0
Others,German,schleswig holstein,1,1,0,0
Others,German,schlange,1,1,0,0
Others,German,schlag,1,1,0,0
Others,German,schlafen,1,1,0,0
Others,German,schippe,1,1,0,0
Others,German,scheißsystem,1,1,0,0
Others,German,scheiss,1,1,0,0
Others,German,scheidende,1,1,0,0
Others,German,sebastian kubiak,1,1,0,0
Others,German,sein karliczek,1,1,0,0
Others,German,seite,1,0,1,0
Others,German,signal,1,0,0,1
Others,German,soli erklärung,1,0,1,0
Others,German,software,1,0,0,1
Others,German,soft skills,1,0,0,1
Others,German,sockel,1,1,0,0
Others,German,slammys,1,1,0,0
Others,German,sklaverei,1,0,1,0
Others,German,skills,1,0,0,1
Others,German,sitzung,1,1,0,0
Others,German,situationen,1,0,0,1
Others,German,sinne,1,1,0,0
Others,German,shler,1,0,0,1
Others,German,selbstausbeutung,1,1,0,0
Others,German,shk,1,0,1,0
Others,German,setting,1,1,0,0
Others,German,sets,1,1,0,0
Others,German,sessionvorschlägen,1,1,0,0
Others,German,session,1,0,1,0
Others,German,servicetweet,1,1,0,0
Others,German,serie,1,0,1,0
Others,German,seniormanagement,1,1,0,0
Others,German,self,1,0,0,1
Others,German,selbstwahrnehmung,1,1,0,0
Others,German,schauen,1,0,1,0
Others,German,schattenseite,1,0,1,0
Others,German,sau,1,1,0,0
Others,German,reformen,1,0,1,0
Others,German,rektor rosenthal,1,1,0,0
Others,German,reisekosten,1,1,0,0
